ПЭ-2У 032;14.09.2023 11:21:31;Заброшенное кладбище;21 км/ч;128422 км
ДММ 2166;14.09.2023 11:21:33;Заброшенное кладбище;25 км/ч;20651 км
ПЭ-2М 299;14.09.2023 11:31:33;Заброшенное кладбище;16 км/ч;91011 км
ПЭ-2У 032;14.09.2023 11:43:32;Заброшенное кладбище;20 км/ч;128425 км
ПЭ-2М 223;14.09.2023 11:44:22;Алмалыксай;19 км/ч;114480 км
ПЭ-2М 171;14.09.2023 11:53:04;Заброшенное кладбище;14 км/ч;102080 км
ТЭМ2 2740;14.09.2023 12:05:35;Алмалыксай;10 км/ч;95097 км
ТЭМ2 7302;14.09.2023 12:11:09;Заброшенное кладбище;20 км/ч;89768 км
ПЭ-2М 319;14.09.2023 12:11:19;Заброшенное кладбище;19 км/ч;85669 км
ПЭ-2м 340;14.09.2023 12:16:55;Алмалыксай;19 км/ч;96363 км
ПЭ-2у 120;14.09.2023 12:16:55;Заброшенное кладбище;23 км/ч;111460 км
ТЭМ2 2740;14.09.2023 12:17:05;Заброшенное кладбище;12 км/ч;95099 км
МСШУ - 5 50;14.09.2023 12:19:09;Заброшенное кладбище;7 км/ч;20743 км
ПЭ-2м 210;14.09.2023 12:20:11;Заброшенное кладбище;18 км/ч;93592 км
ПЭ-2м 414;14.09.2023 12:24:53;Заброшенное кладбище;1 км/ч;90833 км
ПЭ-2у 165;14.09.2023 12:25:45;Алмалыксай;21 км/ч;130910 км
ПЭ-2у 095;14.09.2023 12:31:38;Заброшенное кладбище;18 км/ч;103886 км
ПЭ-2М 360;14.09.2023 12:32:18;Заброшенное кладбище;23 км/ч;109551 км
ПЭ-2у 074;14.09.2023 12:39:51;Алмалыксай;21 км/ч;94848 км
ТЭМ2 7302;14.09.2023 12:45:03;Алмалыксай;17 км/ч;89769 км
ПЭ-2м 414;14.09.2023 12:47:19;Заброшенное кладбище;20 км/ч;90836 км
ПЭ-2м 421;14.09.2023 12:48:15;Алмалыксай;17 км/ч;91889 км
ТЭМ2 7302;14.09.2023 12:56:40;Заброшенное кладбище;16 км/ч;89772 км
ПЭ-2м 340;14.09.2023 13:23:15;Алмалыксай;18 км/ч;96371 км
ПЭ-2м 111 (353);14.09.2023 13:23:43;Заброшенное кладбище;17 км/ч;101777 км
ПЭ-2М 251;14.09.2023 13:24:41;Заброшенное кладбище;14 км/ч;22161 км
ПЭ-2м 449;14.09.2023 13:27:56;Заброшенное кладбище;11 км/ч;86560 км
ПЭ-2м 449;14.09.2023 13:45:02;Заброшенное кладбище;7 км/ч;86563 км
ПЭ-2М 298;14.09.2023 13:46:38;Заброшенное кладбище;22 км/ч;91205 км
ТЭМ2 7302;14.09.2023 13:50:10;Заброшенное кладбище;16 км/ч;89775 км
ПЭ-2м 449;14.09.2023 13:52:06;Заброшенное кладбище;23 км/ч;86563 км
ТЭМ2 2740;14.09.2023 13:55:04;Заброшенное кладбище;18 км/ч;95110 км
АРВ-1 288;14.09.2023 13:55:28;Заброшенное кладбище;12 км/ч;11278 км
ТЭМ2 7302;14.09.2023 13:56:40;Алмалыксай;20 км/ч;89775 км
ДММ 2166;14.09.2023 13:57:17;Заброшенное кладбище;9 км/ч;20654 км
ПЭ-2М 434;14.09.2023 14:04:07;Алмалыксай;16 км/ч;103938 км
ПЭ-2у 094;14.09.2023 14:08:25;Заброшенное кладбище;18 км/ч;96642 км
MAN TGM 13.240 428 UBA;14.09.2023 14:16:11;Алмалыксай;33 км/ч;142390 км
ПЭ-2у 117;14.09.2023 14:26:33;Заброшенное кладбище;17 км/ч;98540 км
ПЭ-2М 223;14.09.2023 14:39:29;Алмалыксай;19 км/ч;114496 км
ТЭМ2 2740;14.09.2023 14:50:35;Алмалыксай;6 км/ч;95111 км
ПЭ-2у 166;14.09.2023 14:57:18;Алмалыксай;16 км/ч;129327 км
ТЭМ2 7302;14.09.2023 15:03:10;Алмалыксай;16 км/ч;89784 км
ТЭМ2 2740;14.09.2023 15:04:36;Заброшенное кладбище;11 км/ч;95112 км
ПЭ-2М 356;14.09.2023 15:11:39;Заброшенное кладбище;18 км/ч;23491 км
ПЭ-2М 223;14.09.2023 15:19:32;Алмалыксай;20 км/ч;114501 км
ПЭ-2у 115;14.09.2023 15:23:04;Заброшенное кладбище;27 км/ч;111303 км
ПЭ-2м 421;14.09.2023 15:31:38;Алмалыксай;17 км/ч;91905 км
ПЭ-2у 353 (111);14.09.2023 15:31:52;Заброшенное кладбище;17 км/ч;101423 км
ПЭ-2м 291;14.09.2023 15:32:26;Заброшенное кладбище;17 км/ч;85633 км
ПЭ-2у 353 (111);14.09.2023 15:37:38;Заброшенное кладбище;19 км/ч;101426 км
ПЭ-2м 439;14.09.2023 15:38:08;Заброшенное кладбище;19 км/ч;99622 км
ТЭМ2 7302;14.09.2023 15:38:10;Алмалыксай;15 км/ч;89786 км
ПЭ-2у 353 (111);14.09.2023 15:45:41;Алмалыксай;18 км/ч;101426 км
ПЭ-2м 340;14.09.2023 15:46:51;Алмалыксай;18 км/ч;96386 км
ТЭМ2 7302;14.09.2023 15:49:11;Заброшенное кладбище;16 км/ч;89786 км
ПЭ-2М 223;14.09.2023 15:49:49;Алмалыксай;17 км/ч;114503 км
ПЭ-2у 102;14.09.2023 15:58:13;Заброшенное кладбище;19 км/ч;99956 км
ПЭ-2м 414;14.09.2023 16:08:21;Заброшенное кладбище;15 км/ч;90850 км
ПЭ-2м 258;14.09.2023 16:09:31;Заброшенное кладбище;24 км/ч;108900 км
ПЭ-2у 165;14.09.2023 16:10:57;Алмалыксай;15 км/ч;130931 км
ПЭ-2у 115;14.09.2023 16:28:42;Заброшенное кладбище;23 км/ч;111318 км
ПЭ-2м 361;14.09.2023 16:30:12;Заброшенное кладбище;18 км/ч;98794 км
ПЭ-2у 074;14.09.2023 16:38:21;Алмалыксай;16 км/ч;94868 км
ТЭМ2 2740;14.09.2023 16:40:57;Заброшенное кладбище;17 км/ч;95123 км
ПЭ-2у 094;14.09.2023 16:42:40;Заброшенное кладбище;11 км/ч;96654 км
ПЭ-2М 319;14.09.2023 16:47:31;Заброшенное кладбище;20 км/ч;85695 км
ПЭ-2у 068;14.09.2023 17:00:13;Заброшенное кладбище;23 км/ч;105542 км
ПЭ-2у 089;14.09.2023 17:07:20;Заброшенное кладбище;25 км/ч;98311 км
ТЭМ2 2740;14.09.2023 17:18:04;Алмалыксай;17 км/ч;95125 км
ТЭМ2 2740;14.09.2023 17:27:36;Заброшенное кладбище;14 км/ч;95128 км
ПЭ-2у 115;14.09.2023 17:30:20;Заброшенное кладбище;19 км/ч;111329 км
ТЭМ2 2740;14.09.2023 17:36:11;Алмалыксай;17 км/ч;95128 км
ПЭ-2у 120;14.09.2023 17:44:11;Заброшенное кладбище;16 км/ч;111486 км
ПЭ-2у 113;14.09.2023 17:49:33;Заброшенное кладбище;20 км/ч;96246 км
ТЭМ2 7302;14.09.2023 17:58:10;Заброшенное кладбище;16 км/ч;89800 км
ПЭ-2м 210;14.09.2023 18:09:31;Заброшенное кладбище;21 км/ч;93616 км
ПЭ-2м 421;14.09.2023 18:18:00;Алмалыксай;17 км/ч;91922 км
ТЭМ2 7302;14.09.2023 18:23:10;Алмалыксай;11 км/ч;89802 км
ТЭМ2 2740;14.09.2023 18:27:06;Алмалыксай;5 км/ч;95135 км
ТЭМ2 2740;14.09.2023 18:32:35;Алмалыксай;14 км/ч;95138 км
ПЭ-2у 166;14.09.2023 18:36:07;Алмалыксай;21 км/ч;129346 км
ПЭ-2м 340;14.09.2023 18:42:30;Алмалыксай;17 км/ч;96405 км
ПЭ-2у 353 (111);14.09.2023 18:47:27;Алмалыксай;9 км/ч;101440 км
MAN TGM 13.240 428 UBA;14.09.2023 18:56:06;Заброшенное кладбище;26 км/ч;142417 км
ПЭ-2М 360;14.09.2023 19:16:40;Заброшенное кладбище;19 км/ч;109573 км
ПЭ-2М 223;14.09.2023 19:19:42;Заброшенное кладбище;4 км/ч;114505 км
ПЭ-2у 353 (111);14.09.2023 19:29:12;Алмалыксай;16 км/ч;101441 км
ПЭ-2М 356;14.09.2023 19:29:41;Заброшенное кладбище;18 км/ч;23517 км
ПЭ-2У 032;14.09.2023 19:30:21;Заброшенное кладбище;16 км/ч;128461 км
ПЭ-2М 299;14.09.2023 19:31:17;Заброшенное кладбище;22 км/ч;91040 км
ПЭ-2м 414;14.09.2023 19:31:19;Заброшенное кладбище;18 км/ч;90863 км
ПЭ-2у 165;14.09.2023 19:33:49;Заброшенное кладбище;21 км/ч;130940 км
ТЭМ2 7302;14.09.2023 19:52:10;Заброшенное кладбище;15 км/ч;89804 км
ПЭ-2у 095;14.09.2023 19:56:29;Заброшенное кладбище;16 км/ч;103920 км
ПЭ-2М 298;14.09.2023 19:59:00;Заброшенное кладбище;17 км/ч;91230 км
ПЭ-2М 223;14.09.2023 20:04:54;Заброшенное кладбище;13 км/ч;114509 км
ПЭ-2М 251;14.09.2023 20:14:19;Заброшенное кладбище;16 км/ч;22187 км
ПЭ-2М 387;14.09.2023 20:39:04;Заброшенное кладбище;15 км/ч;98065 км
ТЭМ2 7302;14.09.2023 20:40:10;Алмалыксай;10 км/ч;89807 км
ПЭ-2у 068;14.09.2023 20:41:28;Заброшенное кладбище;24 км/ч;105563 км
ПЭ-2у 068;14.09.2023 20:45:08;Заброшенное кладбище;18 км/ч;105563 км
ПЭ-2у 068;14.09.2023 20:51:20;Алмалыксай;16 км/ч;105563 км
ПЭ-2у 117;14.09.2023 21:04:33;Заброшенное кладбище;22 км/ч;98567 км
ТЭМ2 7302;14.09.2023 21:33:40;Заброшенное кладбище;15 км/ч;89812 км
ПЭ-2м 361;14.09.2023 21:40:45;Заброшенное кладбище;20 км/ч;98816 км
ПЭ-2м 449;14.09.2023 21:43:19;Заброшенное кладбище;16 км/ч;86597 км
ТЭМ2 7302;14.09.2023 21:45:41;Алмалыксай;17 км/ч;89813 км
ПЭ-2у 166;14.09.2023 21:52:01;Алмалыксай;17 км/ч;129359 км
ПЭ-2м 111 (353);14.09.2023 21:56:47;Заброшенное кладбище;14 км/ч;101808 км
ПЭ-2м 421;14.09.2023 22:05:08;Алмалыксай;13 км/ч;91940 км
ПЭ-2у 089;14.09.2023 22:12:40;Заброшенное кладбище;14 км/ч;98326 км
ПЭ-2м 258;14.09.2023 22:13:50;Заброшенное кладбище;17 км/ч;108935 км
ПЭ-2у 353 (111);14.09.2023 22:21:42;Алмалыксай;17 км/ч;101453 км
ПЭ-2у 102;14.09.2023 22:43:47;Заброшенное кладбище;14 км/ч;99992 км
ПЭ-2у 165;14.09.2023 22:56:00;Заброшенное кладбище;19 км/ч;130963 км
ПЭ-2м 439;14.09.2023 23:11:33;Заброшенное кладбище;23 км/ч;99651 км
ПЭ-2у 165;14.09.2023 23:15:49;Заброшенное кладбище;18 км/ч;130964 км
ПЭ-2М 387;14.09.2023 23:19:33;Заброшенное кладбище;17 км/ч;98076 км
ПЭ-2М 319;14.09.2023 23:24:53;Заброшенное кладбище;18 км/ч;85723 км
ПЭ-2м 291;14.09.2023 23:32:21;Заброшенное кладбище;15 км/ч;85661 км
ПЭ-2м 414;14.09.2023 23:46:34;Заброшенное кладбище;16 км/ч;90885 км
ПЭ-2у 115;14.09.2023 23:48:47;Заброшенное кладбище;34 км/ч;111364 км
ПЭ-2М 434;14.09.2023 23:55:02;Алмалыксай;16 км/ч;103984 км
ТЭМ2 7302;14.09.2023 23:56:40;Алмалыксай;13 км/ч;89832 км
ПЭ-2М 298;15.09.2023 00:01:10;Заброшенное кладбище;13 км/ч;91252 км
ПЭ-2м 414;15.09.2023 00:04:18;Заброшенное кладбище;23 км/ч;90887 км
ПЭ-2у 068;15.09.2023 00:04:59;Алмалыксай;26 км/ч;105586 км
ПЭ-2у 113;15.09.2023 00:09:29;Заброшенное кладбище;12 км/ч;96278 км
ПЭ-2у 120;15.09.2023 00:16:55;Заброшенное кладбище;17 км/ч;111511 км
ПЭ-2м 210;15.09.2023 00:24:43;Заброшенное кладбище;16 км/ч;93647 км
ПЭ-2М 356;15.09.2023 00:31:44;Заброшенное кладбище;14 км/ч;23549 км
ПЭ-2у 074;15.09.2023 00:33:10;Алмалыксай;15 км/ч;94896 км
ТЭМ2 7302;15.09.2023 00:35:41;Алмалыксай;11 км/ч;89835 км
ПЭ-2у 095;15.09.2023 00:57:57;Заброшенное кладбище;18 км/ч;103953 км
ТЭМ2 7302;15.09.2023 00:59:41;Заброшенное кладбище;18 км/ч;89837 км
ПЭ-2у 166;15.09.2023 01:05:13;Алмалыксай;20 км/ч;129374 км
ПЭ-2М 360;15.09.2023 01:12:07;Заброшенное кладбище;20 км/ч;109604 км
ТЭМ2 7302;15.09.2023 01:19:42;Алмалыксай;14 км/ч;89839 км
ПЭ-2М 223;15.09.2023 01:24:48;Заброшенное кладбище;20 км/ч;114533 км
ПЭ-2м 340;15.09.2023 01:41:14;Алмалыксай;16 км/ч;96432 км
ПЭ-2у 353 (111);15.09.2023 01:53:26;Алмалыксай;18 км/ч;101470 км
ПЭ-2М 251;15.09.2023 02:00:33;Заброшенное кладбище;18 км/ч;22218 км
ПЭ-2м 414;15.09.2023 02:13:35;Заброшенное кладбище;10 км/ч;90897 км
ПЭ-2м 421;15.09.2023 02:21:29;Алмалыксай;20 км/ч;91958 км
ПЭ-2М 299;15.09.2023 02:29:35;Заброшенное кладбище;21 км/ч;91066 км
ТЭМ2 7302;15.09.2023 02:47:11;Алмалыксай;19 км/ч;89848 км
ПЭ-2у 068;15.09.2023 02:47:33;Алмалыксай;19 км/ч;105601 км
ПЭ-2м 258;15.09.2023 03:00:02;Заброшенное кладбище;19 км/ч;108961 км
ПЭ-2М 387;15.09.2023 03:03:00;Заброшенное кладбище;12 км/ч;98094 км
ПЭ-2м 111 (353);15.09.2023 03:16:33;Заброшенное кладбище;18 км/ч;101840 км
ПЭ-2М 171;15.09.2023 03:29:57;Заброшенное кладбище;15 км/ч;102113 км
ПЭ-2у 166;15.09.2023 03:32:21;Алмалыксай;18 км/ч;129387 км
ТЭМ2 7302;15.09.2023 03:33:41;Алмалыксай;16 км/ч;89856 км
ПЭ-2м 361;15.09.2023 03:34:03;Заброшенное кладбище;24 км/ч;98842 км
ПЭ-2М 356;15.09.2023 03:45:37;Заброшенное кладбище;18 км/ч;23568 км
ПЭ-2м 439;15.09.2023 03:46:32;Заброшенное кладбище;13 км/ч;99676 км
ПЭ-2у 102;15.09.2023 03:54:38;Заброшенное кладбище;21 км/ч;100023 км
ПЭ-2м 439;15.09.2023 03:59:08;Заброшенное кладбище;16 км/ч;99678 км
ПЭ-2у 117;15.09.2023 04:12:05;Заброшенное кладбище;18 км/ч;98599 км
ТЭМ2 7302;15.09.2023 04:15:12;Алмалыксай;13 км/ч;89856 км
ПЭ-2М 434;15.09.2023 04:23:19;Алмалыксай;16 км/ч;104003 км
ПЭ-2у 117;15.09.2023 04:23:31;Заброшенное кладбище;22 км/ч;98603 км
ТЭМ2 7302;15.09.2023 04:26:42;Алмалыксай;17 км/ч;89858 км
ПЭ-2у 165;15.09.2023 04:35:51;Заброшенное кладбище;13 км/ч;130991 км
ПЭ-2м 414;15.09.2023 04:55:21;Заброшенное кладбище;24 км/ч;90912 км
ПЭ-2м 449;15.09.2023 05:07:50;Заброшенное кладбище;15 км/ч;86628 км
ПЭ-2М 319;15.09.2023 05:13:26;Заброшенное кладбище;20 км/ч;85752 км
ПЭ-2М 298;15.09.2023 05:15:45;Заброшенное кладбище;21 км/ч;91272 км
ПЭ-2у 353 (111);15.09.2023 05:31:09;Алмалыксай;14 км/ч;101488 км
ПЭ-2у 115;15.09.2023 05:45:45;Заброшенное кладбище;21 км/ч;111401 км
ТЭМ2 7302;15.09.2023 06:37:41;Алмалыксай;23 км/ч;89868 км
ПЭ-2у 166;15.09.2023 06:45:13;Алмалыксай;18 км/ч;129400 км
ТЭМ2 7302;15.09.2023 07:02:11;Алмалыксай;25 км/ч;89872 км
MAN TGM 13.240 830 FCA;15.09.2023 07:05:25;Заброшенное кладбище;25 км/ч;56427 км
ПЭ-2у 089;15.09.2023 07:10:04;Заброшенное кладбище;11 км/ч;98355 км
ПЭ-2у 089;15.09.2023 07:18:49;Алмалыксай;18 км/ч;98355 км
ПЭ-2М 360;15.09.2023 07:27:53;Заброшенное кладбище;19 км/ч;109624 км
ПЭ-2м 421;15.09.2023 07:41:24;Алмалыксай;23 км/ч;91982 км
ПЭ-2у 089;15.09.2023 07:48:28;Алмалыксай;10 км/ч;98360 км
МСШУ - 5 50;15.09.2023 07:53:46;Заброшенное кладбище;28 км/ч;20755 км
ПЭ-2М 251;15.09.2023 08:03:39;Заброшенное кладбище;18 км/ч;22246 км
ПЭ-2У 032;15.09.2023 08:04:43;Заброшенное кладбище;19 км/ч;128526 км
ПЭ-2у 113;15.09.2023 08:11:57;Заброшенное кладбище;17 км/ч;96311 км
ДММ 2166;15.09.2023 08:15:55;Заброшенное кладбище;20 км/ч;20657 км
ПЭ-2у 089;15.09.2023 08:30:29;Заброшенное кладбище;16 км/ч;98367 км
ПЭ-2М 223;15.09.2023 08:39:29;Заброшенное кладбище;15 км/ч;114558 км
ТЭМ2 3311;15.09.2023 08:40:19;Заброшенное кладбище;16 км/ч;32953 км
ПЭ-2у 095;15.09.2023 08:45:29;Заброшенное кладбище;19 км/ч;103984 км
ПЭ-2у 089;15.09.2023 08:51:23;Заброшенное кладбище;20 км/ч;98369 км
ПЭ-2у 074;15.09.2023 08:55:11;Алмалыксай;19 км/ч;94931 км
ДГКУ 4656;15.09.2023 08:55:41;Заброшенное кладбище;12 км/ч;19077 км
ПЭ-2М 299;15.09.2023 08:58:39;Заброшенное кладбище;20 км/ч;91100 км
МПТ-4 781;15.09.2023 09:02:33;Заброшенное кладбище;19 км/ч;29257 км
ПЭ-2М 434;15.09.2023 09:02:35;Алмалыксай;16 км/ч;104020 км
ПЭ-2М 387;15.09.2023 09:06:25;Заброшенное кладбище;15 км/ч;98143 км
HILUX 4x4 526 NAA;15.09.2023 09:16:54;Алмалыксай;39 км/ч;211730 км
ТЭМ2 7302;15.09.2023 09:17:42;Заброшенное кладбище;19 км/ч;89878 км
ПЭ-2м 258;15.09.2023 09:23:18;Заброшенное кладбище;19 км/ч;108992 км
ПЭ-2у 102;15.09.2023 10:19:43;Заброшенное кладбище;19 км/ч;100047 км
ПЭ-2м 340;15.09.2023 10:24:20;Алмалыксай;17 км/ч;96462 км
ПЭ-2у 094;15.09.2023 10:28:21;Заброшенное кладбище;16 км/ч;96664 км
ТЭМ2 7302;15.09.2023 10:30:11;Заброшенное кладбище;16 км/ч;89890 км
ПЭ-2у 117;15.09.2023 10:42:27;Заброшенное кладбище;15 км/ч;98637 км
ПЭ-2у 068;15.09.2023 10:43:45;Алмалыксай;16 км/ч;105635 км
ПЭ-2м 361;15.09.2023 10:47:20;Заброшенное кладбище;16 км/ч;98867 км
ПЭ-2М 298;15.09.2023 10:54:04;Заброшенное кладбище;15 км/ч;91297 км
ПЭ-2у 353 (111);15.09.2023 11:03:17;Алмалыксай;16 км/ч;101503 км
ТЭМ2 7302;15.09.2023 11:13:12;Заброшенное кладбище;11 км/ч;89896 км
ПЭ-2у 115;15.09.2023 11:18:50;Заброшенное кладбище;20 км/ч;111437 км
ПЭ-2м 210;15.09.2023 11:24:45;Заброшенное кладбище;17 км/ч;93679 км
ТЭМ2 3311;15.09.2023 11:51:39;Заброшенное кладбище;19 км/ч;32967 км
ДГКУ 4656;15.09.2023 13:48:55;Заброшенное кладбище;15 км/ч;19085 км
ПЭ-2у 165;15.09.2023 13:55:19;Заброшенное кладбище;18 км/ч;131044 км
ПЭ-2м 421;15.09.2023 14:05:19;Алмалыксай;11 км/ч;92005 км
ПЭ-2у 095;15.09.2023 14:07:13;Заброшенное кладбище;17 км/ч;104017 км
ПЭ-2у 117;15.09.2023 14:10:09;Заброшенное кладбище;14 км/ч;98651 км
ПЭ-2у 113;15.09.2023 14:12:35;Заброшенное кладбище;16 км/ч;96351 км
ПЭ-2М 387;15.09.2023 14:15:27;Заброшенное кладбище;15 км/ч;98173 км
ПЭ-2М 356;15.09.2023 14:21:19;Заброшенное кладбище;20 км/ч;23602 км
ПЭ-2М 299;15.09.2023 14:47:26;Заброшенное кладбище;18 км/ч;91131 км
ПЭ-2м 111 (353);15.09.2023 14:52:15;Заброшенное кладбище;18 км/ч;101904 км
ТЭМ2 7302;15.09.2023 14:56:15;Алмалыксай;11 км/ч;89912 км
ПЭ-2у 068;15.09.2023 15:07:16;Алмалыксай;13 км/ч;105654 км
ПЭ-2м 439;15.09.2023 15:12:18;Заброшенное кладбище;18 км/ч;99737 км
ПЭ-2у 117;15.09.2023 15:16:04;Заброшенное кладбище;18 км/ч;98655 км
ТЭМ2 3311;15.09.2023 15:29:08;Алмалыксай;17 км/ч;32982 км
ПЭ-2у 102;15.09.2023 15:29:14;Заброшенное кладбище;19 км/ч;100076 км
ТЭМ2 7302;15.09.2023 15:34:12;Алмалыксай;5 км/ч;89914 км
ПЭ-2у 353 (111);15.09.2023 15:35:23;Алмалыксай;19 км/ч;101520 км
ТЭМ2 7302;15.09.2023 15:41:11;Алмалыксай;15 км/ч;89916 км
ПЭ-2м 414;15.09.2023 15:43:02;Заброшенное кладбище;18 км/ч;90967 км
MAN TGM 13.240 830 FCA;15.09.2023 15:46:46;Алмалыксай;25 км/ч;56494 км
ПЭ-2М 360;15.09.2023 16:09:18;Алмалыксай;20 км/ч;109672 км
ПЭ-2м 361;15.09.2023 16:16:29;Заброшенное кладбище;19 км/ч;98897 км
ПЭ-2у 166;15.09.2023 16:21:33;Алмалыксай;17 км/ч;129430 км
ПЭ-2у 117;15.09.2023 16:28:09;Алмалыксай;17 км/ч;98657 км
ПЭ-2у 094;15.09.2023 16:30:17;Заброшенное кладбище;22 км/ч;96693 км
ПЭ-2м 291;15.09.2023 16:39:29;Заброшенное кладбище;23 км/ч;85703 км
ПЭ-2М 298;15.09.2023 16:50:43;Заброшенное кладбище;22 км/ч;91330 км
ПЭ-2У 032;15.09.2023 16:59:24;Заброшенное кладбище;21 км/ч;128551 км
ПЭ-2м 210;15.09.2023 17:04:44;Заброшенное кладбище;21 км/ч;93701 км
ПЭ-2у 117;15.09.2023 17:22:56;Заброшенное кладбище;12 км/ч;98661 км
ПЭ-2у 115;15.09.2023 17:30:39;Заброшенное кладбище;31 км/ч;111474 км
ТЭМ2 7302;15.09.2023 17:43:13;Алмалыксай;10 км/ч;89926 км
ТЭМ2 7302;15.09.2023 17:52:43;Алмалыксай;6 км/ч;89926 км
ПЭ-2у 068;15.09.2023 17:56:19;Алмалыксай;17 км/ч;105664 км
ПЭ-2м 449;15.09.2023 18:15:22;Заброшенное кладбище;20 км/ч;86681 км
MAN TGM 13.240 830 FCA;15.09.2023 18:48:29;Заброшенное кладбище;32 км/ч;56500 км
ПЭ-2у 068;15.09.2023 19:07:43;Алмалыксай;4 км/ч;105672 км
ПЭ-2М 223;15.09.2023 19:09:27;Заброшенное кладбище;18 км/ч;114609 км
ПЭ-2у 120;15.09.2023 19:13:43;Заброшенное кладбище;11 км/ч;111571 км
ПЭ-2М 319;15.09.2023 19:19:10;Заброшенное кладбище;21 км/ч;85815 км
ПЭ-2у 120;15.09.2023 19:25:57;Заброшенное кладбище;20 км/ч;111573 км
ПЭ-2м 340;15.09.2023 19:29:32;Алмалыксай;16 км/ч;96495 км
ТЭМ2 7302;15.09.2023 19:40:12;Заброшенное кладбище;14 км/ч;89930 км
ПЭ-2м 421;15.09.2023 19:47:03;Заброшенное кладбище;19 км/ч;92011 км
ПЭ-2у 165;15.09.2023 19:54:47;Заброшенное кладбище;19 км/ч;131074 км
ПЭ-2М 356;15.09.2023 19:55:51;Заброшенное кладбище;16 км/ч;23633 км
ПЭ-2М 251;15.09.2023 20:05:48;Заброшенное кладбище;19 км/ч;22305 км
ПЭ-2М 387;15.09.2023 20:07:54;Заброшенное кладбище;16 км/ч;98199 км
ПЭ-2у 117;15.09.2023 20:20:50;Заброшенное кладбище;19 км/ч;98669 км
ПЭ-2у 166;15.09.2023 20:22:38;Алмалыксай;18 км/ч;129444 км
ТЭМ2 7302;15.09.2023 20:31:13;Алмалыксай;6 км/ч;89932 км
ПЭ-2у 074;15.09.2023 20:32:43;Алмалыксай;20 км/ч;94968 км
ТЭМ2 7302;15.09.2023 20:40:11;Алмалыксай;13 км/ч;89932 км
ПЭ-2у 095;15.09.2023 20:47:05;Заброшенное кладбище;11 км/ч;104050 км
ПЭ-2у 113;15.09.2023 20:48:27;Заброшенное кладбище;14 км/ч;96382 км
ПЭ-2М 360;15.09.2023 20:53:55;Алмалыксай;16 км/ч;109690 км
ПЭ-2м 258;15.09.2023 21:00:59;Заброшенное кладбище;21 км/ч;109029 км
ПЭ-2у 115;15.09.2023 21:05:45;Заброшенное кладбище;19 км/ч;111497 км
ПЭ-2у 353 (111);15.09.2023 21:14:38;Алмалыксай;15 км/ч;101540 км
ПЭ-2М 299;15.09.2023 21:31:15;Заброшенное кладбище;15 км/ч;91163 км
ПЭ-2м 210;15.09.2023 21:46:01;Заброшенное кладбище;21 км/ч;93724 км
ПЭ-2м 210;15.09.2023 22:04:44;Заброшенное кладбище;21 км/ч;93728 км
ПЭ-2м 414;15.09.2023 22:18:39;Заброшенное кладбище;20 км/ч;90996 км
ПЭ-2м 439;15.09.2023 22:23:31;Заброшенное кладбище;18 км/ч;99773 км
ТЭМ2 7302;15.09.2023 22:28:43;Алмалыксай;13 км/ч;89942 км
ПЭ-2у 068;15.09.2023 22:30:07;Алмалыксай;20 км/ч;105686 км
ПЭ-2м 340;15.09.2023 22:37:25;Алмалыксай;16 км/ч;96510 км
ПЭ-2у 068;15.09.2023 22:39:32;Алмалыксай;11 км/ч;105686 км
ПЭ-2м 291;15.09.2023 22:46:59;Заброшенное кладбище;20 км/ч;85734 км
ПЭ-2м 111 (353);15.09.2023 22:48:27;Заброшенное кладбище;16 км/ч;101940 км
ПЭ-2у 068;15.09.2023 22:52:27;Заброшенное кладбище;16 км/ч;105694 км
ТЭМ2 7302;15.09.2023 22:56:42;Алмалыксай;8 км/ч;89947 км
ПЭ-2м 258;15.09.2023 22:58:14;Заброшенное кладбище;13 км/ч;109041 км
ПЭ-2у 085;15.09.2023 23:01:06;Заброшенное кладбище;18 км/ч;99367 км
ПЭ-2у 094;15.09.2023 23:10:17;Заброшенное кладбище;13 км/ч;96725 км
ТЭМ2 7302;15.09.2023 23:11:13;Алмалыксай;14 км/ч;89949 км
ПЭ-2у 074;15.09.2023 23:27:51;Алмалыксай;16 км/ч;94984 км
ТЭМ2 7302;15.09.2023 23:29:43;Заброшенное кладбище;18 км/ч;89953 км
ПЭ-2У 032;15.09.2023 23:33:47;Заброшенное кладбище;17 км/ч;128584 км
ПЭ-2М 356;15.09.2023 23:41:57;Заброшенное кладбище;17 км/ч;23650 км
ПЭ-2М 387;15.09.2023 23:53:53;Заброшенное кладбище;15 км/ч;98224 км
ПЭ-2у 166;15.09.2023 23:54:51;Алмалыксай;19 км/ч;129463 км
ПЭ-2М 223;15.09.2023 23:54:59;Заброшенное кладбище;16 км/ч;114635 км
ПЭ-2м 361;15.09.2023 23:56:59;Заброшенное кладбище;16 км/ч;98924 км
ПЭ-2М 298;16.09.2023 00:30:42;Заброшенное кладбище;25 км/ч;91366 км
ТЭМ2 7302;16.09.2023 00:41:21;Заброшенное кладбище;16 км/ч;89965 км
ПЭ-2м 258;16.09.2023 00:41:37;Заброшенное кладбище;19 км/ч;109054 км
ПЭ-2м 449;16.09.2023 01:02:37;Заброшенное кладбище;18 км/ч;86707 км
ПЭ-2М 319;16.09.2023 01:10:31;Заброшенное кладбище;9 км/ч;85844 км
